Country,Sex,Age_Category,Year,Predicted_Rate
"Moldova, Republic of",Female,Adults,2026,0.649727273
"Moldova, Republic of",Female,Adults,2027,0.619090909
"Moldova, Republic of",Female,Adults,2028,0.588454545
"Moldova, Republic of",Female,Adults,2029,0.557818182
"Moldova, Republic of",Female,Children,2025,0.876854545
"Moldova, Republic of",Female,Children,2026,0.849618182
"Moldova, Republic of",Female,Children,2027,0.822381818
"Moldova, Republic of",Female,Children,2028,0.795145455
"Moldova, Republic of",Female,Children,2029,0.767909091
"Moldova, Republic of",Male,Youth,2025,2.796836364
"Moldova, Republic of",Male,Youth,2026,2.734672727
"Moldova, Republic of",Male,Youth,2027,2.672509091
"Moldova, Republic of",Male,Youth,2028,2.610345455
"Moldova, Republic of",Male,Youth,2029,2.548181818
"Moldova, Republic of",Male,Adults,2025,1.240127273
"Moldova, Republic of",Male,Adults,2026,1.183072727
"Moldova, Republic of",Male,Adults,2027,1.126018182
"Moldova, Republic of",Male,Adults,2028,1.068963636
"Moldova, Republic of",Male,Adults,2029,1.011909091
"Moldova, Republic of",Male,Children,2025,1.355727273
"Moldova, Republic of",Male,Children,2026,1.293045455
"Moldova, Republic of",Male,Children,2027,1.230363636
"Moldova, Republic of",Male,Children,2028,1.167681818
"Moldova, Republic of",Male,Children,2029,1.105
Mongolia,Female,Youth,2025,14.52990909
Mongolia,Female,Youth,2026,14.2465
Mongolia,Female,Youth,2027,13.96309091
Mongolia,Female,Youth,2028,13.67968182
Mongolia,Female,Youth,2029,13.39627273
Mongolia,Female,Adults,2025,4.581963636
Mongolia,Female,Adults,2026,4.657290909
Mongolia,Female,Adults,2027,4.732618182
Mongolia,Female,Adults,2028,4.807945455
Mongolia,Female,Adults,2029,4.883272727
Mongolia,Female,Children,2025,5.474545455
Mongolia,Female,Children,2026,5.506727273
Mongolia,Female,Children,2027,5.538909091
Mongolia,Female,Children,2028,5.571090909
Mongolia,Female,Children,2029,5.603272727
Mongolia,Male,Youth,2025,10.10967273
Mongolia,Male,Youth,2026,9.583436364
Mongolia,Male,Youth,2027,9.0572
Mongolia,Male,Youth,2028,8.530963636
Mongolia,Male,Youth,2029,8.004727273
Mongolia,Male,Adults,2025,6.423072727
Mongolia,Male,Adults,2026,6.563690909
Mongolia,Male,Adults,2027,6.704309091
Mongolia,Male,Adults,2028,6.844927273
Mongolia,Male,Adults,2029,6.985545455
Mongolia,Male,Children,2025,6.796727273
Mongolia,Male,Children,2026,6.845363636
Mongolia,Male,Children,2027,6.894
Mongolia,Male,Children,2028,6.942636364
Mongolia,Male,Children,2029,6.991272727
Montenegro,Female,Youth,2025,24.92
Montenegro,Female,Youth,2026,23.98740909
Montenegro,Female,Youth,2027,23.05481818
Montenegro,Female,Youth,2028,22.12222727
Montenegro,Female,Youth,2029,21.18963636
Montenegro,Female,Adults,2025,13.01614545
Montenegro,Female,Adults,2026,12.72147273
Montenegro,Female,Adults,2027,12.4268
Montenegro,Female,Adults,2028,12.13212727
Montenegro,Female,Adults,2029,11.83745455
Montenegro,Female,Children,2025,13.83632727
Montenegro,Female,Children,2026,13.45838182
Montenegro,Female,Children,2027,13.08043636
Montenegro,Female,Children,2028,12.70249091
Montenegro,Female,Children,2029,12.32454545
Montenegro,Male,Youth,2025,27.8006
Montenegro,Male,Youth,2026,26.92247273
Montenegro,Male,Youth,2027,26.04434545
Montenegro,Male,Youth,2028,25.16621818
Montenegro,Male,Youth,2029,24.28809091
Montenegro,Male,Adults,2025,13.051
Montenegro,Male,Adults,2026,12.82627273
Montenegro,Male,Adults,2027,12.60154545
Montenegro,Male,Adults,2028,12.37681818
Montenegro,Male,Adults,2029,12.15209091
Montenegro,Male,Children,2025,14.38343636
Montenegro,Male,Children,2026,14.08037273
Montenegro,Male,Children,2027,13.77730909
Montenegro,Male,Children,2028,13.47424545
Montenegro,Male,Children,2029,13.17118182
Morocco,Female,Youth,2025,26.39594545
Morocco,Female,Youth,2026,26.90166364
Morocco,Female,Youth,2027,27.40738182
Morocco,Female,Youth,2028,27.9131
Morocco,Female,Youth,2029,28.41881818
Morocco,Female,Adults,2025,9.975181818
Morocco,Female,Adults,2026,10.10854545
Morocco,Female,Adults,2027,10.24190909
Morocco,Female,Adults,2028,10.37527273
Morocco,Female,Adults,2029,10.50863636
Morocco,Female,Children,2025,12.02805455
Morocco,Female,Children,2026,12.15960909
Morocco,Female,Children,2027,12.29116364
Morocco,Female,Children,2028,12.42271818
Morocco,Female,Children,2029,12.55427273
Morocco,Male,Youth,2025,25.31534545
Morocco,Male,Youth,2026,25.64523636
Morocco,Male,Youth,2027,25.97512727
Morocco,Male,Youth,2028,26.30501818
Morocco,Male,Youth,2029,26.63490909
Morocco,Male,Adults,2025,7.9036
Morocco,Male,Adults,2026,7.981972727
Morocco,Male,Adults,2027,8.060345455
Morocco,Male,Adults,2028,8.138718182
Morocco,Male,Adults,2029,8.217090909
Morocco,Male,Children,2025,9.990018182
Morocco,Male,Children,2026,10.05421818
Morocco,Male,Children,2027,10.11841818
Morocco,Male,Children,2028,10.18261818
Morocco,Male,Children,2029,10.24681818
Mozambique,Female,Youth,2025,8.024145455
Mozambique,Female,Youth,2026,8.114018182
Mozambique,Female,Youth,2027,8.203890909
Mozambique,Female,Youth,2028,8.293763636
Mozambique,Female,Youth,2029,8.383636364
Mozambique,Female,Adults,2025,2.864581818
Mozambique,Female,Adults,2026,2.910527273
Mozambique,Female,Adults,2027,2.956472727
Mozambique,Female,Adults,2028,3.002418182
Mozambique,Female,Adults,2029,3.048363636
Mozambique,Female,Children,2025,4.253727273
Mozambique,Female,Children,2026,4.304772727
Mozambique,Female,Children,2027,4.355818182
Mozambique,Female,Children,2028,4.406863636
Mozambique,Female,Children,2029,4.457909091
Mozambique,Male,Youth,2025,8.623854545
Mozambique,Male,Youth,2026,8.718118182
Mozambique,Male,Youth,2027,8.812381818
Mozambique,Male,Youth,2028,8.906645455
Mozambique,Male,Youth,2029,9.000909091
Mozambique,Male,Adults,2025,1.819818182
Mozambique,Male,Adults,2026,1.8545
Mozambique,Male,Adults,2027,1.889181818
Mozambique,Male,Adults,2028,1.923863636
Mozambique,Male,Adults,2029,1.958545455
Mozambique,Male,Children,2025,3.674581818
Mozambique,Male,Children,2026,3.713436364
Mozambique,Male,Children,2027,3.752290909
Mozambique,Male,Children,2028,3.791145455
Mozambique,Male,Children,2029,3.83
Myanmar,Female,Youth,2025,11.01923636
Myanmar,Female,Youth,2026,11.95760909
Myanmar,Female,Youth,2027,12.89598182
Myanmar,Female,Youth,2028,13.83435455
Myanmar,Female,Youth,2029,14.77272727
Myanmar,Female,Adults,2025,2.654090909
Myanmar,Female,Adults,2026,2.863772727
Myanmar,Female,Adults,2027,3.073454545
Myanmar,Female,Adults,2028,3.283136364
Myanmar,Female,Adults,2029,3.492818182
Myanmar,Female,Children,2025,4.284727273
Myanmar,Female,Children,2026,4.631090909
Myanmar,Female,Children,2027,4.977454545
Myanmar,Female,Children,2028,5.323818182
Myanmar,Female,Children,2029,5.670181818
Myanmar,Male,Youth,2025,12.32058182
Myanmar,Male,Youth,2026,13.47298182
Myanmar,Male,Youth,2027,14.62538182
Myanmar,Male,Youth,2028,15.77778182
Myanmar,Male,Youth,2029,16.93018182
Myanmar,Male,Adults,2025,1.255854545
Myanmar,Male,Adults,2026,1.340936364
Myanmar,Male,Adults,2027,1.426018182
Myanmar,Male,Adults,2028,1.5111
Myanmar,Male,Adults,2029,1.596181818
Myanmar,Male,Children,2025,3.065872727
Myanmar,Male,Children,2026,3.320745455
Myanmar,Male,Children,2027,3.575618182
Myanmar,Male,Children,2028,3.830490909
Myanmar,Male,Children,2029,4.085363636
Namibia,Female,Youth,2025,37.54096364
Namibia,Female,Youth,2026,36.73883636
Namibia,Female,Youth,2027,35.93670909
Namibia,Female,Youth,2028,35.13458182
Namibia,Female,Youth,2029,34.33245455
Namibia,Female,Adults,2025,15.2134
Namibia,Female,Adults,2026,15.05657273
Namibia,Female,Adults,2027,14.89974545
Namibia,Female,Adults,2028,14.74291818
Namibia,Female,Adults,2029,14.58609091
Namibia,Female,Children,2025,17.43309091
Namibia,Female,Children,2026,16.97954545
Namibia,Female,Children,2027,16.526
Namibia,Female,Children,2028,16.07245455
Namibia,Female,Children,2029,15.61890909
Namibia,Male,Youth,2025,39.39703636
Namibia,Male,Youth,2026,39.66402727
Namibia,Male,Youth,2027,39.93101818
Namibia,Male,Youth,2028,40.19800909
Namibia,Male,Youth,2029,40.465
Namibia,Male,Adults,2025,19.88443636
Namibia,Male,Adults,2026,20.28905455
Namibia,Male,Adults,2027,20.69367273
Namibia,Male,Adults,2028,21.09829091
Namibia,Male,Adults,2029,21.50290909
Namibia,Male,Children,2025,22.40270909
Namibia,Male,Children,2026,22.65941818
Namibia,Male,Children,2027,22.91612727
Namibia,Male,Children,2028,23.17283636
Namibia,Male,Children,2029,23.42954545
Nepal,Female,Youth,2025,24.75589091
Nepal,Female,Youth,2026,25.02914545
Nepal,Female,Youth,2027,25.3024
Nepal,Female,Youth,2028,25.57565455
Nepal,Female,Youth,2029,25.84890909
Nepal,Female,Adults,2025,10.38609091
Nepal,Female,Adults,2026,10.51654545
Nepal,Female,Adults,2027,10.647
Nepal,Female,Adults,2028,10.77745455
Nepal,Female,Adults,2029,10.90790909
Nepal,Female,Children,2025,13.14830909
Nepal,Female,Children,2026,13.24461818
Nepal,Female,Children,2027,13.34092727
Nepal,Female,Children,2028,13.43723636
Nepal,Female,Children,2029,13.53354545
Nepal,Male,Youth,2025,19.99574545
Nepal,Male,Youth,2026,20.12212727
Nepal,Male,Youth,2027,20.24850909
Nepal,Male,Youth,2028,20.37489091
Nepal,Male,Youth,2029,20.50127273
Nepal,Male,Adults,2025,8.125345455
Nepal,Male,Adults,2026,8.207190909
Nepal,Male,Adults,2027,8.289036364
Nepal,Male,Adults,2028,8.370881818
Nepal,Male,Adults,2029,8.452727273
Nepal,Male,Children,2025,10.71552727
Nepal,Male,Children,2026,10.78823636
Nepal,Male,Children,2027,10.86094545
Nepal,Male,Children,2028,10.93365455
Nepal,Male,Children,2029,11.00636364
Netherlands,Female,Youth,2025,7.059981818
Netherlands,Female,Youth,2026,6.728236364
Netherlands,Female,Youth,2027,6.396490909
Netherlands,Female,Youth,2028,6.064745455
Netherlands,Female,Youth,2029,5.733
Netherlands,Female,Adults,2025,1.630127273
Netherlands,Female,Adults,2026,1.223527273
Netherlands,Female,Adults,2027,0.816927273
Netherlands,Female,Adults,2028,0.410327273
Netherlands,Female,Adults,2029,0.003727273
Netherlands,Female,Children,2025,2.488945455
Netherlands,Female,Children,2026,2.088618182
Netherlands,Female,Children,2027,1.688290909
Netherlands,Female,Children,2028,1.287963636
Netherlands,Female,Children,2029,0.887636364
Netherlands,Male,Youth,2025,7.579636364
Netherlands,Male,Youth,2026,7.270272727
Netherlands,Male,Youth,2027,6.960909091
Netherlands,Male,Youth,2028,6.651545455
Netherlands,Male,Youth,2029,6.342181818
Netherlands,Male,Adults,2025,1.2964
Netherlands,Male,Adults,2026,0.923845455
Netherlands,Male,Adults,2027,0.551290909
Netherlands,Male,Adults,2028,0.178736364
Netherlands,Male,Adults,2029,-0.193818182
Netherlands,Male,Children,2025,2.2106
Netherlands,Male,Children,2026,1.846381818
Netherlands,Male,Children,2027,1.482163636
Netherlands,Male,Children,2028,1.117945455
Netherlands,Male,Children,2029,0.753727273
New Caledonia,Female,Youth,2025,36.75549091
New Caledonia,Female,Youth,2026,36.36607273
New Caledonia,Female,Youth,2027,35.97665455
New Caledonia,Female,Youth,2028,35.58723636
New Caledonia,Female,Youth,2029,35.19781818
New Caledonia,Female,Adults,2025,7.366763636
New Caledonia,Female,Adults,2026,7.057345455
New Caledonia,Female,Adults,2027,6.747927273
New Caledonia,Female,Adults,2028,6.438509091
New Caledonia,Female,Adults,2029,6.129090909
New Caledonia,Female,Children,2025,10.56683636
New Caledonia,Female,Children,2026,10.18044545
New Caledonia,Female,Children,2027,9.794054545
New Caledonia,Female,Children,2028,9.407663636
New Caledonia,Female,Children,2029,9.021272727
New Caledonia,Male,Youth,2025,30.72623636
New Caledonia,Male,Youth,2026,30.08624545
New Caledonia,Male,Youth,2027,29.44625455
New Caledonia,Male,Youth,2028,28.80626364
New Caledonia,Male,Youth,2029,28.16627273
New Caledonia,Male,Adults,2025,7.861927273
New Caledonia,Male,Adults,2026,7.786172727
New Caledonia,Male,Adults,2027,7.710418182
New Caledonia,Male,Adults,2028,7.634663636
New Caledonia,Male,Adults,2029,7.558909091
New Caledonia,Male,Children,2025,10.31194545
New Caledonia,Male,Children,2026,10.10352727
New Caledonia,Male,Children,2027,9.895109091
New Caledonia,Male,Children,2028,9.686690909
New Caledonia,Male,Children,2029,9.478272727
New Zealand,Female,Youth,2025,9.365472727
New Zealand,Female,Youth,2026,8.926990909
New Zealand,Female,Youth,2027,8.488509091
New Zealand,Female,Youth,2028,8.050027273
New Zealand,Female,Youth,2029,7.611545455
New Zealand,Female,Adults,2025,2.322072727
New Zealand,Female,Adults,2026,2.1316
New Zealand,Female,Adults,2027,1.941127273
New Zealand,Female,Adults,2028,1.750654545
New Zealand,Female,Adults,2029,1.560181818
New Zealand,Female,Children,2025,3.361236364
New Zealand,Female,Children,2026,3.129063636
New Zealand,Female,Children,2027,2.896890909
New Zealand,Female,Children,2028,2.664718182
New Zealand,Female,Children,2029,2.432545455
New Zealand,Male,Youth,2025,10.08763636
New Zealand,Male,Youth,2026,9.756136364
New Zealand,Male,Youth,2027,9.424636364
New Zealand,Male,Youth,2028,9.093136364
New Zealand,Male,Youth,2029,8.761636364
New Zealand,Male,Adults,2025,2.1282
New Zealand,Male,Adults,2026,2.027309091
New Zealand,Male,Adults,2027,1.926418182
New Zealand,Male,Adults,2028,1.825527273
New Zealand,Male,Adults,2029,1.724636364
New Zealand,Male,Children,2025,3.225927273
New Zealand,Male,Children,2026,3.075990909
New Zealand,Male,Children,2027,2.926054545
New Zealand,Male,Children,2028,2.776118182
New Zealand,Male,Children,2029,2.626181818
Nicaragua,Female,Youth,2025,13.40194545
Nicaragua,Female,Youth,2026,13.57243636
Nicaragua,Female,Youth,2027,13.74292727
Nicaragua,Female,Youth,2028,13.91341818
Nicaragua,Female,Youth,2029,14.08390909
Nicaragua,Female,Adults,2025,4.000872727
Nicaragua,Female,Adults,2026,4.056063636
Nicaragua,Female,Adults,2027,4.111254545
Nicaragua,Female,Adults,2028,4.166445455
Nicaragua,Female,Adults,2029,4.221636364
Nicaragua,Female,Children,2025,5.277763636
Nicaragua,Female,Children,2026,5.298527273
Nicaragua,Female,Children,2027,5.319290909
Nicaragua,Female,Children,2028,5.340054545
Nicaragua,Female,Children,2029,5.360818182
Nicaragua,Male,Youth,2025,9.408854545
Nicaragua,Male,Youth,2026,9.670890909
Nicaragua,Male,Youth,2027,9.932927273
Nicaragua,Male,Youth,2028,10.19496364
Nicaragua,Male,Youth,2029,10.457
Nicaragua,Male,Adults,2025,4.536618182
Nicaragua,Male,Adults,2026,4.671509091
Nicaragua,Male,Adults,2027,4.8064
Nicaragua,Male,Adults,2028,4.941290909
Nicaragua,Male,Adults,2029,5.076181818
Nicaragua,Male,Children,2025,5.663854545
Nicaragua,Male,Children,2026,5.813754545
Nicaragua,Male,Children,2027,5.963654545
Nicaragua,Male,Children,2028,6.113554545
Nicaragua,Male,Children,2029,6.263454545
Niger,Female,Youth,2025,0.477290909
Niger,Female,Youth,2026,0.482172727
Niger,Female,Youth,2027,0.487054545
Niger,Female,Youth,2028,0.491936364
Niger,Female,Youth,2029,0.496818182
Niger,Female,Adults,2025,0.531581818
Niger,Female,Adults,2026,0.537481818
Niger,Female,Adults,2027,0.543381818
Niger,Female,Adults,2028,0.549281818
Niger,Female,Adults,2029,0.555181818
Niger,Female,Children,2025,0.514527273
Niger,Female,Children,2026,0.520054545
Niger,Female,Children,2027,0.525581818
Niger,Female,Children,2028,0.531109091
Niger,Female,Children,2029,0.536636364
Niger,Male,Youth,2025,0.836672727
Niger,Male,Youth,2026,0.830481818
Niger,Male,Youth,2027,0.824290909
Niger,Male,Youth,2028,0.8181
Niger,Male,Youth,2029,0.811909091
Niger,Male,Adults,2025,0.587563636
Niger,Male,Adults,2026,0.593036364
Niger,Male,Adults,2027,0.598509091
Niger,Male,Adults,2028,0.603981818
Niger,Male,Adults,2029,0.609454545
Niger,Male,Children,2025,0.667727273
Niger,Male,Children,2026,0.669681818
Niger,Male,Children,2027,0.671636364
Niger,Male,Children,2028,0.673590909
Niger,Male,Children,2029,0.675545455
Nigeria,Female,Youth,2025,8.7584
Nigeria,Female,Youth,2026,8.361936364
Nigeria,Female,Youth,2027,7.965472727
Nigeria,Female,Youth,2028,7.569009091
Nigeria,Female,Youth,2029,7.172545455
Nigeria,Female,Adults,2025,5.601909091
Nigeria,Female,Adults,2026,5.903863636
Nigeria,Female,Adults,2027,6.205818182
Nigeria,Female,Adults,2028,6.507772727
Nigeria,Female,Adults,2029,6.809727273
Nigeria,Female,Children,2025,6.078745455
Nigeria,Female,Children,2026,6.2769
Nigeria,Female,Children,2027,6.475054545
Nigeria,Female,Children,2028,6.673209091
Nigeria,Female,Children,2029,6.871363636
Nigeria,Male,Youth,2025,6.298363636
Nigeria,Male,Youth,2026,5.794045455
Nigeria,Male,Youth,2027,5.289727273
Nigeria,Male,Youth,2028,4.785409091
Nigeria,Male,Youth,2029,4.281090909
Nigeria,Male,Adults,2025,2.233327273
Nigeria,Male,Adults,2026,2.0447
Nigeria,Male,Adults,2027,1.856072727
Nigeria,Male,Adults,2028,1.667445455
Nigeria,Male,Adults,2029,1.478818182
Nigeria,Male,Children,2025,2.794272727
Nigeria,Male,Children,2026,2.558909091
Nigeria,Male,Children,2027,2.323545455
Nigeria,Male,Children,2028,2.088181818
Nigeria,Male,Children,2029,1.852818182
North Macedonia,Female,Youth,2025,29.77852727
North Macedonia,Female,Youth,2026,27.71805455
North Macedonia,Female,Youth,2027,25.65758182
North Macedonia,Female,Youth,2028,23.59710909
North Macedonia,Female,Youth,2029,21.53663636
North Macedonia,Female,Adults,2025,7.342836364
North Macedonia,Female,Adults,2026,5.757354545
North Macedonia,Female,Adults,2027,4.171872727
North Macedonia,Female,Adults,2028,2.586390909
North Macedonia,Female,Adults,2029,1.000909091
North Macedonia,Female,Children,2025,8.656127273
North Macedonia,Female,Children,2026,6.953527273
North Macedonia,Female,Children,2027,5.250927273
North Macedonia,Female,Children,2028,3.548327273
North Macedonia,Female,Children,2029,1.845727273
North Macedonia,Male,Youth,2025,19.49532727
North Macedonia,Male,Youth,2026,16.35074545
North Macedonia,Male,Youth,2027,13.20616364
North Macedonia,Male,Youth,2028,10.06158182
North Macedonia,Male,Youth,2029,6.917
North Macedonia,Male,Adults,2025,9.231818182
North Macedonia,Male,Adults,2026,7.829136364
North Macedonia,Male,Adults,2027,6.426454545
North Macedonia,Male,Adults,2028,5.023772727
North Macedonia,Male,Adults,2029,3.621090909
North Macedonia,Male,Children,2025,9.929963636
North Macedonia,Male,Children,2026,8.311290909
North Macedonia,Male,Children,2027,6.692618182
North Macedonia,Male,Children,2028,5.073945455
North Macedonia,Male,Children,2029,3.455272727
Norway,Female,Youth,2025,10.66701818
Norway,Female,Youth,2026,10.89953636
